product_sk,category_id,category_code,brand
21403061,2053013561579406073,electronics.clocks,orient
5301814,2053013563173241677,unknown,redmond
33100000,2058719826188173878,unknown,unknown
12701280,2053013553559896355,unknown,triangle
14701343,2053013557133443581,furniture.living_room.cabinet,unknown
28101563,2053013564918072245,unknown,prestige
19700151,2053013559104766575,unknown,unknown
21408176,2053013561579406073,electronics.clocks,unknown
44700002,2104564977229628393,unknown,pt-group
30100019,2053013556110033341,unknown,unknown
12720642,2053013553559896355,unknown,goodride
13200221,2053013557192163841,furniture.bedroom.bed,vegas
1701392,2053013553031414015,computers.peripherals.monitor,acer
17200494,2053013559792632471,furniture.living_room.sofa,unknown
1003747,2053013555631882655,electronics.smartphone,sony
22200078,2053013558785999453,unknown,unknown
28100571,2053013564918072245,unknown,unknown
7300344,2053013552863641845,unknown,toshiba
13400537,2053013557066334713,unknown,unknown
12706621,2053013553559896355,unknown,nokian
5000495,2053013566100866035,appliances.sewing_machine,janome
12708632,2053013553559896355,unknown,nokian
12719652,2053013553559896355,unknown,kumho
2100099,2053013552603594983,electronics.video.tv,lg
19600585,2053013558836331105,unknown,drjart
6902513,2053013560312726199,furniture.living_room.chair,unknown
1802068,2053013554415534427,electronics.video.tv,philips
34400007,2061717948367634684,unknown,leatherman
13201010,2053013557192163841,furniture.bedroom.bed,unknown
21403122,2053013561579406073,electronics.clocks,casio
18300142,2053013558945383017,accessories.bag,sumdex
18300641,2053013558945383017,accessories.bag,hp
12706828,2053013553559896355,unknown,gislaved
1700652,2053013553031414015,computers.peripherals.monitor,samsung
1480543,2053013561092866779,computers.desktop,smart
1004999,2053013555631882655,electronics.smartphone,doogee
26012552,2053013562611204913,unknown,unknown
34800219,2062461754293617058,unknown,cantra
14700251,2053013557133443581,furniture.living_room.cabinet,unknown
28712353,2053013565069067197,apparel.shoes.keds,millionaire
1201434,2172371436436455782,electronics.tablet,microsoft
1480687,2053013561092866779,computers.desktop,acer
12201647,2116907525176557699,sport.bicycle,giant
12700592,2053013553559896355,unknown,gislaved
4802962,2053013554658804075,electronics.audio.headphone,olto
18100090,2053013557955527211,unknown,kronospan
8000158,2053013556579795419,unknown,pituso
31501020,2053013558031024687,unknown,unknown
13300019,2053013557166998015,unknown,vegas
5800822,2053013553945772349,electronics.audio.subwoofer,kenwood
42000021,2102307650380235197,unknown,thule
38300631,2078957452669223168,unknown,beautycreations
42900016,2098563450757186313,construction.tools.light,philips
1304520,2053013558920217191,computers.notebook,lenovo
26204023,2053013563693335403,unknown,sokolov
12720357,2053013553559896355,unknown,roadx
14100289,2053013557670314521,electronics.audio.acoustic,caraya
28100548,2053013564918072245,unknown,unknown
26402341,2053013563651392361,unknown,efremov
12703535,2053013553559896355,unknown,michelin
4803395,2053013554658804075,electronics.audio.headphone,jbl
12708848,2053013553559896355,unknown,hankook
10201532,2053013553224352013,kids.dolls,llorens
48200496,2146660887002349890,apparel.dress,conceptclub
17302281,2053013553853497655,unknown,fly
13200164,2053013557192163841,furniture.bedroom.bed,brw
44300022,2100825583029060150,apparel.jeans,unknown
11500744,2053013554625249641,unknown,jbl
19200196,2053013556202308035,construction.tools.saw,carver
12720609,2053013553559896355,unknown,joyroad
1004684,2053013555631882655,electronics.smartphone,bq
7004490,2053013560346280633,kids.carriage,babytime
21400929,2053013561579406073,electronics.clocks,casio
21100357,2053013561352913645,unknown,adidas
21403570,2053013561579406073,electronics.clocks,orient
42000003,2102307650380235197,unknown,pt-group
28717921,2053013565782098913,apparel.shoes,rieker
25507739,2053013562250494749,unknown,febest
30200000,2053013554449088861,unknown,unknown
2800318,2053013563835941749,appliances.kitchen.refrigerators,unknown
17301891,2053013553853497655,unknown,unknown
4300419,2053013552385491165,unknown,vitek
4803780,2053013554658804075,electronics.audio.headphone,elari
4700321,2053013560899928785,auto.accessories.videoregister,unknown
6400334,2053013554121933129,computers.components.cpu,intel
1307551,2053013558920217191,computers.notebook,unknown
34800591,2062461754293617058,unknown,unknown
28800064,2053013561663292159,unknown,unknown
17300714,2053013553853497655,unknown,mancera
17303033,2053013553853497655,unknown,unknown
26204065,2053013563693335403,unknown,unknown
42600067,2096280601366626625,unknown,stels
25600053,2053013559675191951,unknown,unknown
23900058,2053013561814287111,unknown,unknown
26600067,2053013563517174627,unknown,lucente
41000007,2125175529001713727,unknown,einhell
12719633,2053013553559896355,unknown,kapsen
13101297,2053013553526341921,unknown,rial
15900065,2053013558190408249,unknown,rondell
43900035,2127425440925614628,unknown,matrix
17300668,2053013553853497655,unknown,chloe
41100055,2090228413959766319,unknown,unknown
28400273,2053013566209917945,accessories.bag,karya
4802444,2053013554658804075,electronics.audio.headphone,sony
57100026,2152289023127715889,unknown,seintex
16200162,2053013556344914381,kids.fmcg.diapers,moony
29502338,2071490004441367490,unknown,unknown
28704905,2053013565782098913,apparel.shoes,respect
21408581,2053013561579406073,electronics.clocks,diesel
16200062,2053013556344914381,kids.fmcg.diapers,merries
16400275,2053013558249128509,unknown,gipfel
6600900,2053013554189041997,computers.components.memory,crucial
17302973,2053013553853497655,unknown,nasomatto
28721733,2079713979038433581,apparel.shoes,greyder
28720839,2053013565228450757,apparel.shoes,saniano
25100265,2053013562116277013,construction.tools.light,unknown
7203514,2053013553165631753,unknown,lego
8800511,2053013555573162395,electronics.telephone,bq
26300574,2053013563424899933,unknown,unknown
26400532,2053013563651392361,unknown,unknown
2900791,2053013554776244595,appliances.kitchen.microwave,redmond
8800573,2053013555573162395,electronics.telephone,maxvi
28101447,2053013564918072245,unknown,unknown
23301546,2053013561956893455,unknown,unknown
37200241,2075962341748376288,unknown,crockid
13300408,2053013557166998015,unknown,unknown
23301234,2053013561956893455,unknown,unknown
1701063,2053013553031414015,computers.peripherals.monitor,samsung
3200077,2053013555321504139,appliances.kitchen.meat_grinder,elenberg
10701177,2053013561277416167,unknown,sony
5700352,2053013553970938175,auto.accessories.player,pioneer
11900178,2084217994270999025,unknown,unknown
5300282,2053013563173241677,unknown,braun
6301951,2053013554834964853,appliances.kitchen.kettle,scarlett
8801051,2053013555573162395,electronics.telephone,philips
12500539,2053013556277805513,unknown,total
1307265,2053013558920217191,computers.notebook,hp
12300086,2053013556311359947,construction.tools.drill,bosch
16000128,2053013558223962683,unknown,wellberg
10700923,2053013561277416167,unknown,activision
13200060,2053013557192163841,furniture.bedroom.bed,unknown
5100691,2053013553341792533,electronics.clocks,wonlex
7600276,2053013552821698803,unknown,asus
6000273,2053013560807654091,auto.accessories.alarm,pandora
2501438,2053013564003713919,appliances.kitchen.oven,smeg
3800560,2053013566176363511,appliances.iron,maxwell
45602071,2116907524572577889,apparel.shoes,pablosky
8900969,2053013553090134275,kids.toys,playlab
18000775,2053013558525952589,unknown,apple
1004583,2053013555631882655,electronics.smartphone,google
4802403,2053013554658804075,electronics.audio.headphone,samsung
34800315,2062461754293617058,unknown,carfashion
13201007,2053013557192163841,furniture.bedroom.bed,unknown
28100347,2053013564918072245,unknown,karat
44300021,2100825583029060150,apparel.jeans,unknown
9400063,2053013566067311601,unknown,singer
28715751,2116907519078040377,apparel.shoes,nexpero
26204077,2053013563693335403,unknown,unknown
34800411,2062461754293617058,unknown,carfashion
2800597,2053013563835941749,appliances.kitchen.refrigerators,leadbros
29502226,2053013566344134657,unknown,mutant
12201156,2116907525176557699,sport.bicycle,cannondale
12702765,2053013553559896355,unknown,matador
15400109,2070005009256284935,unknown,bestway
2400340,2053013563743667055,appliances.kitchen.hood,gefest
7600108,2053013552821698803,unknown,tp-link
52900002,2139150089359196199,accessories.bag,stanley
26200711,2053013563693335403,unknown,unknown
51100074,2134905039313961849,unknown,unknown
6201019,2053013552293216471,appliances.environment.air_heater,unknown
17200828,2053013559792632471,furniture.living_room.sofa,unknown
45600164,2113934850560885372,apparel.shoes.keds,nike
13201334,2053013557192163841,furniture.bedroom.bed,giornonotte
9600125,2053013561185141473,unknown,dji
10600554,2053013561554240247,unknown,erbis
16700608,2053013559901684381,furniture.kitchen.chair,domini
28401063,2053013566209917945,accessories.bag,karya
43300142,2097815753423061045,apparel.tshirt,goodloot
16900241,2053013558433677895,furniture.kitchen.table,imperial
17200787,2053013559792632471,furniture.living_room.sofa,unknown
14700469,2053013557133443581,furniture.living_room.cabinet,unknown
12701303,2053013553559896355,unknown,triangle
6000160,2053013560807654091,auto.accessories.alarm,dowontec
6400131,2053013554121933129,computers.components.cpu,intel
13800315,2053013557418656265,furniture.bathroom.toilet,laufen
14300251,2053013557544485393,unknown,casio
21402913,2053013561579406073,electronics.clocks,casio
21409484,2053013561579406073,electronics.clocks,casio
5800804,2053013553945772349,electronics.audio.subwoofer,unknown
28717756,2053013565748544479,apparel.shoes,unknown
43500041,2099306010899383229,unknown,edon
5100744,2053013553341792533,electronics.clocks,apple
17200774,2053013559792632471,furniture.living_room.sofa,unknown
13200513,2053013557192163841,furniture.bedroom.bed,unknown
37900180,2152167773222993940,unknown,vega
25600052,2053013559675191951,unknown,unknown
50600040,2134905044833666047,auto.accessories.compressor,unknown
1480647,2053013561092866779,computers.desktop,acer
28300830,2053013566243472379,accessories.wallet,picard
17302509,2053013553853497655,unknown,chanel
56100027,2150829657950257794,unknown,erlit
3800662,2053013566176363511,appliances.iron,scarlett
4802390,2053013554658804075,electronics.audio.headphone,harper
2601749,2053013563970159485,unknown,unknown
43900033,2127425440925614628,unknown,matrix
1201171,2053013561059312345,electronics.tablet,apple
13300025,2053013557166998015,unknown,vegas
3600906,2053013563810775923,appliances.kitchen.washer,atlantic
45300082,2106075662325383725,kids.swing,joie
1700940,2053013553031414015,computers.peripherals.monitor,samsung
17800520,2053013559868129947,computers.desktop,zeta
1307166,2053013558920217191,computers.notebook,lenovo
16400079,2053013558249128509,unknown,rondell
13300345,2053013557166998015,unknown,vegas
4802068,2053013554658804075,electronics.audio.headphone,plantronics
16400164,2053013558249128509,unknown,verloni
21400599,2053013561579406073,electronics.clocks,orient
28714352,2053013565069067197,apparel.shoes.keds,nike
8902753,2053013553090134275,kids.toys,steppuzzle
6501051,2053013554155487563,computers.components.motherboard,asus
12706116,2053013553559896355,unknown,toyo
4100303,2053013561218695907,unknown,sony
5301185,2053013563173241677,unknown,tv-shop
1004489,2053013555631882655,electronics.smartphone,huawei
16700532,2053013559901684381,furniture.kitchen.chair,ikea
7004662,2053013560346280633,kids.carriage,rant
34700079,2061717937420501730,unknown,hubert
2240100,2053013554474254687,electronics.audio.microphone,shure
7004513,2053013560346280633,kids.carriage,belecoo
1201566,2172371436436455782,electronics.tablet,apple
20100154,2053013559473865347,unknown,nika
3600418,2053013563810775923,appliances.kitchen.washer,atlant
4801716,2053013554658804075,electronics.audio.headphone,plantronics
37500185,2076715364204413467,unknown,carters
52100010,2137704926053138958,unknown,tomfarr
5900091,2053013560841208525,unknown,navitel
7100252,2053013555464110485,furniture.bedroom.bed,unknown
18300983,2053013558945383017,accessories.bag,dell
28714226,2053013565362668491,apparel.shoes.keds,unknown
31501259,2053013558031024687,unknown,luminarc
9101150,2053013552888807671,computers.peripherals.mouse,apple
5800677,2053013553945772349,electronics.audio.subwoofer,kicx
12701861,2053013553559896355,unknown,bfgoodrich
12718593,2053013553559896355,unknown,triangle
3900217,2053013552326770905,appliances.environment.water_heater,garanterm
26200413,2053013563693335403,unknown,unknown
34900042,2069241409453425602,appliances.kitchen.grill,char-broil
26404652,2053013563651392361,unknown,unknown
9800270,2053013554071601477,unknown,deepcool
3601357,2053013563810775923,appliances.kitchen.washer,renova
14700602,2053013557133443581,furniture.living_room.cabinet,sv
22700574,2053013556168753601,unknown,unknown
26027793,2053013562611204913,unknown,miif
22600044,2053013560581161671,auto.accessories.compressor,alligator
26600048,2053013563517174627,unknown,lucente
45700023,2109094161893294334,apparel.costume,unknown
21404397,2053013561579406073,electronics.clocks,unknown
18100093,2053013557955527211,unknown,kronospan
1480209,2053013561092866779,computers.desktop,lenovo
16800067,2053013558316237377,furniture.kitchen.table,gerbor
13200828,2053013557192163841,furniture.bedroom.bed,unknown
1700965,2053013553031414015,computers.peripherals.monitor,lg
22500265,2053013552469377249,unknown,brateck
3700788,2053013565983425517,appliances.environment.vacuum,bosch
4800586,2053013554658804075,electronics.audio.headphone,plantronics
23000222,2164367422893589471,unknown,motul
21403906,2053013561579406073,electronics.clocks,orient
34700093,2061717937420501730,unknown,xiaomi
11200532,2053013562946749253,appliances.personal.scales,scarlett
13300250,2053013557166998015,unknown,vegas
12710338,2053013553559896355,unknown,bridgestone
17301753,2053013553853497655,unknown,unknown
3900834,2053013552326770905,appliances.environment.water_heater,aqua
3800816,2053013566176363511,appliances.iron,tefal
13400111,2053013557066334713,unknown,unknown
4803958,2053013554658804075,electronics.audio.headphone,defender
4502661,2053013563877884791,appliances.kitchen.hob,samsung
12720743,2053013553559896355,unknown,goodride
26204622,2053013563693335403,unknown,unknown
26402670,2053013563651392361,unknown,unknown
20100328,2053013559473865347,unknown,nika
28715686,2053013565228450757,apparel.shoes,greyder
20700340,2172371122509578610,apparel.shoes,atomic
41600045,2090971680783466556,unknown,minelab
12702039,2053013553559896355,unknown,matador
26022833,2053013562812531517,unknown,unknown
5300413,2053013563173241677,unknown,elenberg
17300086,2053013553853497655,unknown,unknown
5301226,2053013563173241677,unknown,redmond
12715942,2053013553559896355,unknown,comforser
5801655,2053013553945772349,electronics.audio.subwoofer,element
21408154,2053013561579406073,electronics.clocks,unknown
5100181,2053013553375346967,unknown,moov
17200602,2053013559792632471,furniture.living_room.sofa,unknown
5300101,2053013563173241677,unknown,philips
22000256,2053013561327747819,unknown,unknown
26400396,2053013563651392361,unknown,unknown
12718251,2053013553559896355,unknown,comforser
34800234,2062461754293617058,unknown,cantra
22700113,2053013556168753601,unknown,stanley
21409635,2053013561579406073,electronics.clocks,seiko
8500290,2053013552259662037,unknown,unknown
26013711,2053013562837697343,unknown,unknown
1004142,2053013555631882655,electronics.smartphone,xiaomi
28718694,2053013565639492569,apparel.shoes,respect
14700393,2053013557133443581,furniture.living_room.cabinet,unknown
25600085,2053013559675191951,unknown,brw
14701042,2053013557133443581,furniture.living_room.cabinet,unknown
28720431,2053013565639492569,apparel.shoes,baden
29600004,2069241407767315312,apparel.scarf,fabretti
16400081,2053013558249128509,unknown,tefal
42300072,2095518921321874323,furniture.living_room.cabinet,unknown
10800012,2053013554994348409,unknown,moulinex
31500162,2053013558031024687,unknown,luminarc
4700650,2053013560899928785,auto.accessories.videoregister,subini
3500240,2053013555287949705,unknown,moulinex
17100051,2053013558349791811,unknown,unknown
54200009,2145603402644587402,unknown,levenhuk
23000198,2164367422893589471,unknown,mobil
3601494,2053013563810775923,appliances.kitchen.washer,beko
4803439,2053013554658804075,electronics.audio.headphone,kingston
28300054,2053013566243472379,accessories.wallet,picard
13200338,2053013557192163841,furniture.bedroom.bed,domini
15700076,2053013559733912211,unknown,unknown
54600111,2146430800990568867,unknown,kapousprofessional
13300732,2053013557166998015,unknown,askona
12700620,2053013553559896355,unknown,goodyear
10300621,2053013553115300101,unknown,welly
28500099,2053013566277026813,apparel.belt,petek
21409279,2053013561579406073,electronics.clocks,casio
2400864,2053013563743667055,appliances.kitchen.hood,gorenje
31501115,2053013558031024687,unknown,unknown
34800556,2062461754293617058,unknown,carfashion
21409373,2053013561579406073,electronics.clocks,casio
15800116,2053013560144954031,unknown,bosch
17301718,2053013553853497655,unknown,lacoste
12703497,2053013553559896355,unknown,cordiant
13105146,2053013553526341921,unknown,skad
30901030,2053013554004492609,computers.components.cooler,aerocool
13100806,2053013553526341921,unknown,skad
15200741,2053013553484398879,unknown,hankook
21407209,2053013561579406073,electronics.clocks,tissot
32401279,2053013566562238479,unknown,unknown
44700034,2104564977229628393,unknown,lux
44400139,2146660887094624580,apparel.jeans,unknown
3701492,2053013565983425517,appliances.environment.vacuum,vitek
8801024,2053013555573162395,electronics.telephone,jinga
26404324,2053013563651392361,unknown,unknown
4300455,2053013552385491165,unknown,hyundai
1480192,2053013561092866779,computers.desktop,lenovo
13200930,2053013557192163841,furniture.bedroom.bed,unknown
7300437,2053013552863641845,unknown,toshiba
12707942,2053013553559896355,unknown,bridgestone
5700285,2053013553970938175,auto.accessories.player,alpine
1004587,2053013555631882655,electronics.smartphone,inoi
28714357,2053013565069067197,apparel.shoes.keds,fly
15200196,2053013553484398879,unknown,gigawatt
1306728,2053013558920217191,computers.notebook,dell
2601723,2053013563970159485,unknown,terra
17700545,2053013558861496931,unknown,lumene
8500240,2053013552259662037,unknown,unilux
12718207,2053013553559896355,unknown,yokohama
26400469,2053013563651392361,unknown,unknown
28713988,2053013565857596389,apparel.shoes.ballet_shoes,caprice
15300084,2053013552662315243,unknown,kingston
6500921,2053013554155487563,computers.components.motherboard,asus
9800368,2053013554071601477,unknown,unknown
10700076,2053013561277416167,unknown,ubisoft
26404235,2053013563651392361,unknown,unknown
16000001,2053013558223962683,unknown,rondell
32400505,2053013566562238479,unknown,unknown
16000414,2053013558223962683,unknown,rondell
28100640,2053013564918072245,unknown,kartal
4600690,2053013563944993659,appliances.kitchen.dishwasher,candy
16500034,2053013556462354899,unknown,omron
11500846,2053013554625249641,unknown,jbl
22700504,2053013556168753601,unknown,stels
28720573,2053013565228450757,apparel.shoes,ergo
17301301,2053013553853497655,unknown,unknown
25600188,2053013559675191951,unknown,unknown
1307554,2053013558920217191,computers.notebook,unknown
47300165,2110937222638207897,unknown,akvaton
10503083,2053013553199186187,unknown,unknown
4600524,2053013563944993659,appliances.kitchen.dishwasher,unknown
23300546,2053013561956893455,unknown,ecotex
32800915,2055156924273394455,unknown,bestway
29100043,2053013565941482475,appliances.personal.massager,pangao
5000339,2053013566100866035,appliances.sewing_machine,janome
28719605,2053013565228450757,apparel.shoes,baden
1306558,2053013558920217191,computers.notebook,acer
8500308,2053013552259662037,unknown,uno
12718799,2053013553559896355,unknown,mazzini
12000276,2053013555438944659,unknown,unknown
29800081,2053013559842964121,furniture.living_room.chair,unknown
12703041,2053013553559896355,unknown,nokian
53100001,2141229835995840847,unknown,unknown
6400263,2053013554121933129,computers.components.cpu,amd
17300499,2053013553853497655,unknown,unknown
13104001,2053013553526341921,unknown,skad
15500149,2053013557569651219,unknown,fender
47100010,2112418071384687332,unknown,polaris
12301251,2053013556311359947,construction.tools.drill,p.i.t.
4804153,2053013554658804075,electronics.audio.headphone,olmio
5301633,2053013563173241677,unknown,philips
21407085,2053013561579406073,electronics.clocks,longines
14701023,2053013557133443581,furniture.living_room.cabinet,brw
28400882,2053013566209917945,accessories.bag,unknown
21406328,2053013561579406073,electronics.clocks,fossil
49400027,2134905045613805589,unknown,unknown
28720336,2053013565069067197,apparel.shoes.keds,reebok
12700002,2053013553559896355,unknown,bridgestone
8500345,2053013552259662037,unknown,viessmann
3500138,2053013555287949705,unknown,bosch
44700048,2104564977229628393,unknown,lux
25600093,2053013559675191951,unknown,unknown
42200113,2095518917320508073,unknown,solomon
28714598,2053013565069067197,apparel.shoes.keds,reebok
11600388,2053013554566529381,computers.desktop,trust
4804334,2053013554658804075,electronics.audio.headphone,krk
42000036,2102307650380235197,unknown,lux
28714236,2053013565069067197,apparel.shoes.keds,unknown
56600002,2150829948548416122,construction.tools.soldering,unknown
4803774,2053013554658804075,electronics.audio.headphone,sven
49300025,2125931803410694331,unknown,weekend
1306423,2053013558920217191,computers.notebook,hp
27700147,2053013560086233771,construction.tools.pump,unknown
3701321,2053013565983425517,appliances.environment.vacuum,karcher
35600054,2070747673266226092,unknown,tefal
19100136,2053013556227473861,construction.tools.saw,hitachi
26300740,2053013563584283495,unknown,lucente
28704261,2053013565069067197,apparel.shoes.keds,adidas
26403557,2053013563651392361,unknown,sokolov
13300353,2053013557166998015,unknown,vegas
26000352,2053013562837697343,unknown,unknown
26200209,2053013563693335403,unknown,unknown
12301042,2053013556311359947,construction.tools.drill,metabo
19700062,2053013559104766575,unknown,similac
38900062,2085718636156158307,unknown,unknown
26405014,2053013563651392361,unknown,sokolov
12718021,2053013553559896355,unknown,pirelli
21411919,2053013561579406073,electronics.clocks,swatch
28719254,2053013565228450757,apparel.shoes,rieker
21404242,2053013561579406073,electronics.clocks,otan
16600006,2053013560287560373,unknown,unknown
12701001,2053013553559896355,unknown,pirelli
4802242,2053013554658804075,electronics.audio.headphone,jbl
57100080,2152289023127715889,unknown,aileron
30400016,2053013560010736293,unknown,neva
6902901,2053013560312726199,furniture.living_room.chair,lorelli
8200411,2053013555413778833,unknown,unknown
4802229,2053013554658804075,electronics.audio.headphone,beats
9100917,2053013552888807671,computers.peripherals.mouse,delux
26403693,2053013563651392361,unknown,unknown
26403281,2053013563651392361,unknown,unknown
13101441,2053013553526341921,unknown,skad
12710009,2053013553559896355,unknown,habilead
19400035,2053013563768832881,unknown,zanussi
25900018,2053013563718501229,computers.components.cooler,almacom
28721757,2053013565782098913,apparel.shoes,respect
8500122,2053013552259662037,unknown,unknown
3701059,2053013565983425517,appliances.environment.vacuum,dyson
16300111,2053013558131687989,unknown,unknown
5701198,2053013553970938175,auto.accessories.player,acv
19100206,2053013556227473861,construction.tools.saw,crown
26400512,2053013563651392361,unknown,unknown
1201383,2172371436436455782,electronics.tablet,apple
31500231,2053013558031024687,unknown,luminarc
12713474,2053013553559896355,unknown,triangle
34800231,2062461754293617058,unknown,cantra
28718445,2053013565069067197,apparel.shoes.keds,strobbs
17303078,2053013553853497655,unknown,givenchy
4400130,2053013555095011711,appliances.kitchen.coffee_machine,philips
26300681,2053013563424899933,unknown,unknown
12702307,2053013553559896355,unknown,michelin
5100165,2053013553375346967,unknown,fitbit
5301236,2053013563173241677,unknown,galaxy
5301235,2053013563173241677,unknown,galaxy
28714133,2053013565329114057,apparel.shoes.slipons,greyder
15800155,2053013560144954031,unknown,denzel
13100397,2053013553526341921,unknown,skad
5100343,2053013553341792533,electronics.clocks,apple
29600008,2069241407767315312,apparel.scarf,fabretti
23000277,2164367422893589471,unknown,mitasu
11200398,2053013562946749253,appliances.personal.scales,omron
13200135,2053013557192163841,furniture.bedroom.bed,brw
5100860,2053013553341792533,electronics.clocks,samsung
28714311,2053013565069067197,apparel.shoes.keds,unknown
45602500,2135658542781170420,apparel.shoes,shagovita
1201296,2172371436436455782,electronics.tablet,apple
28102771,2053013564918072245,unknown,baltekstil
21404519,2053013561579406073,electronics.clocks,casio
1005051,2053013555631882655,electronics.smartphone,lg
31500291,2053013558031024687,unknown,luminarc
13700183,2053013557452210699,unknown,erlit
5300162,2053013563173241677,unknown,philips
17100005,2053013558349791811,unknown,unknown
18000372,2053013558525952589,unknown,handwers
2800182,2053013563835941749,appliances.kitchen.refrigerators,atlant
13102317,2053013553526341921,unknown,kipardo
1002099,2053013555631882655,electronics.smartphone,samsung
4700415,2053013560899928785,auto.accessories.videoregister,prestigio
47300275,2110937222638207897,unknown,akvaton
2800098,2053013563835941749,appliances.kitchen.refrigerators,pozis
4802870,2053013554658804075,electronics.audio.headphone,jbl
12711875,2053013553559896355,unknown,kormoran
8801049,2053013555573162395,electronics.telephone,philips
10800182,2053013554994348409,unknown,redmond
16200440,2053013556344914381,kids.fmcg.diapers,huggies
28715996,2053013565446554575,apparel.shoes.keds,converse
6600838,2053013554189041997,computers.components.memory,kingston
12720693,2053013553559896355,unknown,toyo
16100136,2053013558156853815,unknown,berghoff
8801061,2053013555573162395,electronics.telephone,nokia
5800971,2053013553945772349,electronics.audio.subwoofer,unknown
1500468,2053013552955916539,computers.peripherals.printer,hp
9300004,2053013554524586339,unknown,sony
12701229,2053013553559896355,unknown,sava
13400404,2053013557066334713,unknown,unknown
4400590,2053013555095011711,appliances.kitchen.coffee_machine,melitta
17302814,2053013553853497655,unknown,guerlain
26200041,2053013563693335403,unknown,unknown
22600004,2165087460176953468,auto.accessories.compressor,berkut
12700476,2053013553559896355,unknown,bridgestone
4700731,2053013560899928785,auto.accessories.videoregister,ritmix
44600062,2103807459595387724,unknown,shiseido
2400676,2053013563743667055,appliances.kitchen.hood,electrolux
2800160,2053013563835941749,appliances.kitchen.refrigerators,pozis
1480600,2053013561092866779,computers.desktop,acer
15201317,2053013553484398879,unknown,bosch
1004966,2053013555631882655,electronics.smartphone,oppo
12100992,2053013555816432043,kids.skates,manke
12711748,2053013553559896355,unknown,yokohama
26403690,2053013563651392361,unknown,unknown
2401325,2053013563743667055,appliances.kitchen.hood,bosch
8800697,2053013555573162395,electronics.telephone,maxvi
16400020,2053013558249128509,unknown,tefal
2401659,2053013563743667055,appliances.kitchen.hood,artel
21408939,2053013561579406073,electronics.clocks,casio
6200978,2053013552293216471,appliances.environment.air_heater,unknown
28716660,2053013565857596389,apparel.shoes.ballet_shoes,respect
26023704,2053013562778977083,unknown,unknown
26800064,2053013564641248165,unknown,unknown
38400016,2079713971606127501,unknown,unknown
12718874,2053013553559896355,unknown,toyo
1005188,2053013555631882655,electronics.smartphone,prestigio
12500047,2053013556277805513,unknown,dewalt
28719654,2053013565782098913,apparel.shoes,respect
28704549,2053013565127787455,apparel.shoes,etor
28721538,2053013565480109009,apparel.shoes.keds,respect
33900050,2059484602216481097,unknown,yamaha
1480137,2053013561092866779,computers.desktop,neo
28100861,2053013564918072245,unknown,moldabela
8800780,2053013555573162395,electronics.telephone,bq
26400228,2053013563651392361,unknown,unknown
2800650,2053013563835941749,appliances.kitchen.refrigerators,unknown
21800018,2053013552637149417,computers.peripherals.mouse,razer
8500105,2053013552259662037,unknown,bosch
1600558,2053013553056579841,computers.peripherals.printer,canon
12700737,2053013553559896355,unknown,unknown
28300819,2053013566243472379,accessories.wallet,picard
10502857,2053013553199186187,unknown,lcf
10800144,2053013554994348409,unknown,scarlett
54600224,2146430800990568867,unknown,studioprofessional
3900980,2053013552326770905,appliances.environment.water_heater,thermex
12702131,2053013553559896355,unknown,nokian
15901936,2053013558190408249,unknown,vinzer
12200649,2116907525176557699,sport.bicycle,giant
1307345,2053013558920217191,computers.notebook,acer
2501295,2053013564003713919,appliances.kitchen.oven,darina
21410811,2053013561579406073,electronics.clocks,unknown
8901848,2053013553090134275,kids.toys,unknown
8902060,2053013553090134275,kids.toys,unknown
1801900,2053013554415534427,electronics.video.tv,samsung
15200835,2053013553484398879,unknown,bars
17300255,2053013553853497655,unknown,unknown
27900038,2053013564741911467,unknown,unknown
38100271,2078957452635668734,unknown,topface
12702687,2053013553559896355,unknown,sailun
13700060,2053013557452210699,unknown,domani-spa
5100581,2053013553341792533,electronics.clocks,xiaomi
5000637,2053013566100866035,appliances.sewing_machine,janome
28718189,2053013565228450757,apparel.shoes,salamander
29900058,2059484601444729123,unknown,unknown
14700800,2053013557133443581,furniture.living_room.cabinet,unknown
12711208,2053013553559896355,unknown,nitto
26500140,2053013563550729061,unknown,lucente
7600088,2053013552821698803,unknown,asus
10800004,2053013554994348409,unknown,maxwell
20500514,2053013559348036219,sport.ski,elan
3200120,2053013555321504139,appliances.kitchen.meat_grinder,kenwood
12200839,2116907525176557699,sport.bicycle,matrix
7700130,2053013556437189073,unknown,motorola
1201454,2172371436436455782,electronics.tablet,apple
26204584,2053013563693335403,unknown,unknown
28719644,2053013565228450757,apparel.shoes,salamander
2200885,2053013560555995845,unknown,nikon
19100380,2053013556227473861,construction.tools.saw,bosch
2701985,2053013563911439225,appliances.kitchen.refrigerators,samsung
21407394,2053013561579406073,electronics.clocks,tissot
18400170,2053013553912217915,unknown,kenwood
12100115,2053013555816432043,kids.skates,micro
20900815,2053013561453576945,unknown,unknown
8900481,2053013553090134275,kids.toys,bertoni
31900000,2059484599414685885,unknown,unknown
25100250,2053013562116277013,construction.tools.light,unknown
27800106,2079713978300236035,unknown,unknown
16001134,2053013558223962683,unknown,wellberg
28707967,2053013565857596389,apparel.shoes.ballet_shoes,unknown
1480646,2053013561092866779,computers.desktop,basic
15901909,2053013558190408249,unknown,dauscher
52000072,2137704922018218396,unknown,tomfarr
