session_sk,session_start,session_end,n_events,duration_s
9f9b1946-1244-40f3-aff3-cd5824926055,2019-11-01 06:34:47+00:00,2019-11-01 06:34:47+00:00,1,0.0
9f9b7d7b-6590-4079-9b2b-d03bbb238cc5,2019-11-01 01:32:41+00:00,2019-11-01 01:35:01+00:00,3,140.0
9f9e0a4e-5be3-467f-8605-afd7f0063d97,2019-11-01 03:10:57+00:00,2019-11-01 03:10:57+00:00,1,0.0
9fa01611-b6cc-47f5-8c9a-7f8bc5595c36,2019-11-01 03:07:33+00:00,2019-11-01 03:09:55+00:00,2,142.0
9fa3c053-d8c0-46ce-884a-7eecffece47e,2019-11-01 02:50:59+00:00,2019-11-01 03:00:42+00:00,4,583.0
9fa401c9-b6f4-478c-9d51-a16ec329e43e,2019-11-01 02:43:17+00:00,2019-11-01 02:49:55+00:00,14,398.0
9fa41445-9b83-40df-a3b8-41b4c0ceaf4a,2019-11-01 00:47:46+00:00,2019-11-01 00:48:14+00:00,2,28.0
9fa61e8a-24c0-4a41-b78c-fa840782e84e,2019-11-01 01:44:50+00:00,2019-11-01 01:47:56+00:00,3,186.0
9fa97a9f-7d16-449c-b139-02198c766aec,2019-11-01 03:29:26+00:00,2019-11-01 03:36:16+00:00,3,410.0
9fa9e309-65f0-4267-8218-6d98b06a0e3a,2019-11-01 02:25:22+00:00,2019-11-01 02:26:20+00:00,3,58.0
9fab7670-730a-4e31-a227-4e5e8c4b8741,2019-11-01 03:01:31+00:00,2019-11-01 03:01:31+00:00,1,0.0
9faf3c0f-2920-459d-9d59-29dd3a6a850e,2019-11-01 01:38:09+00:00,2019-11-01 01:51:29+00:00,5,800.0
9fb07af1-d42e-4d3f-bff5-3cfae7a0d352,2019-11-01 00:37:37+00:00,2019-11-01 00:41:04+00:00,4,207.0
9fb9864d-83ad-48a3-96ad-7ced53674662,2019-11-01 02:14:49+00:00,2019-11-01 02:14:49+00:00,1,0.0
9fbaf7eb-0c83-4aaa-b7d1-910f4134a51d,2019-11-01 01:51:11+00:00,2019-11-01 01:52:33+00:00,3,82.0
9fbe19ee-6e13-4e7b-9eda-d3820e35bb6a,2019-11-01 02:18:49+00:00,2019-11-01 02:18:49+00:00,1,0.0
9fbed702-06e5-41a1-bf2a-476c997377f3,2019-11-01 04:10:37+00:00,2019-11-01 04:12:18+00:00,2,101.0
9fc007e5-0419-4da3-a735-5ef4a42a396d,2019-11-01 02:09:46+00:00,2019-11-01 02:13:21+00:00,2,215.0
9fc028c5-76a8-4cf6-a7b8-1288021362b9,2019-11-01 02:12:36+00:00,2019-11-01 02:12:36+00:00,1,0.0
9fc14c64-8f78-4a67-82cb-b4424225c593,2019-11-01 04:12:45+00:00,2019-11-01 04:12:45+00:00,1,0.0
9fc3d157-49a2-4f8e-921b-26a6433b96f3,2019-11-01 03:37:30+00:00,2019-11-01 03:37:48+00:00,2,18.0
9fc4e23b-1ad0-8c07-f748-0e4756b704ba,2019-11-01 01:56:07+00:00,2019-11-01 01:59:40+00:00,3,213.0
9fc9e04e-6c6a-44f5-a187-2bececb94c9e,2019-11-01 04:07:44+00:00,2019-11-01 04:07:44+00:00,1,0.0
9fccee9b-44de-418a-bd01-5b1392617b57,2019-11-01 00:49:36+00:00,2019-11-01 00:49:36+00:00,1,0.0
9fcd2470-1020-4dd9-a000-ab0dfde107aa,2019-11-01 03:12:36+00:00,2019-11-01 03:12:36+00:00,1,0.0
9fd07c42-96cc-4826-a9a4-5b2cc2520d66,2019-11-01 00:49:23+00:00,2019-11-01 00:49:23+00:00,1,0.0
9fd12c9e-ab22-4633-b91f-6df231d6c3c2,2019-11-01 03:27:03+00:00,2019-11-01 03:28:16+00:00,3,73.0
9fd2362c-e9b5-4766-801d-15f1d4e0964b,2019-11-01 01:07:48+00:00,2019-11-01 01:07:48+00:00,1,0.0
9fd380fb-f424-43ec-be1f-8d51d15911b5,2019-11-01 02:37:48+00:00,2019-11-01 02:44:10+00:00,2,382.0
9fd5d93f-f26f-4f7c-a2bc-52e319056a8b,2019-11-01 03:14:06+00:00,2019-11-01 03:15:04+00:00,3,58.0
9fd6a888-439e-45c8-910b-9aeab10adb52,2019-11-01 05:32:28+00:00,2019-11-01 05:35:19+00:00,2,171.0
9fdcd5f1-fe06-4c84-94b4-ff79e949586c,2019-11-01 01:49:02+00:00,2019-11-01 01:49:02+00:00,1,0.0
9fdf352c-20ec-4016-bff6-598e7c545671,2019-11-01 02:13:15+00:00,2019-11-01 02:13:15+00:00,1,0.0
9fdfcb15-e951-4c11-af92-1ae849065fe3,2019-11-01 00:39:50+00:00,2019-11-01 00:39:50+00:00,1,0.0
9fe08966-cffa-4fe5-8359-0ed43a1510dd,2019-11-01 01:40:44+00:00,2019-11-01 01:43:23+00:00,2,159.0
9fe177bb-2517-465f-b81c-f633ce8f0cf8,2019-11-01 03:24:19+00:00,2019-11-01 03:24:19+00:00,1,0.0
9fe2a5eb-8e01-4c13-b59d-81a777f5b898,2019-11-01 03:41:30+00:00,2019-11-01 03:41:30+00:00,1,0.0
9fe6b6b7-7b29-4a32-baa7-1417d94a6c1f,2019-11-01 02:56:39+00:00,2019-11-01 02:59:15+00:00,2,156.0
9ff379c8-4454-41d3-9777-8d6c5ee65e2f,2019-11-01 03:47:05+00:00,2019-11-01 03:47:05+00:00,1,0.0
9ff3e082-a6b0-4c3d-b34d-7759d1301f3c,2019-11-01 01:43:01+00:00,2019-11-01 01:43:01+00:00,1,0.0
9ff4afcc-59a5-4e46-9f2e-7a27e8b3cd97,2019-11-01 03:35:53+00:00,2019-11-01 03:42:13+00:00,6,380.0
9ff4d71e-7971-461a-a9fe-bda74346bc6b,2019-11-01 03:47:35+00:00,2019-11-01 03:50:22+00:00,3,167.0
9ff759f6-41a5-41bf-bddc-aec802e9bb44,2019-11-01 03:11:43+00:00,2019-11-01 03:12:44+00:00,3,61.0
9ff8f534-a0fc-44cf-9505-8e515af9d1ce,2019-11-01 02:54:31+00:00,2019-11-01 02:54:31+00:00,1,0.0
9ffcd362-8d8f-4bc8-9819-6d12222d1cea,2019-11-01 02:02:54+00:00,2019-11-01 02:02:54+00:00,1,0.0
9ffe4188-56ce-4b9e-9378-102a1749fba5,2019-11-01 06:15:40+00:00,2019-11-01 06:15:40+00:00,1,0.0
9ffe4cd1-7c04-4a8f-9b41-da09de9a07e6,2019-11-01 00:32:20+00:00,2019-11-01 00:32:20+00:00,1,0.0
9ffeab78-08d9-45a4-b985-49fd2d3453e4,2019-11-01 02:41:18+00:00,2019-11-01 02:41:18+00:00,1,0.0
9fff132e-e7cc-4b93-8c7a-1b0eb9c613d1,2019-11-01 06:19:09+00:00,2019-11-01 06:19:09+00:00,1,0.0
a0030cd8-e604-4491-a985-c62374cfcfb2,2019-11-01 01:29:52+00:00,2019-11-01 02:13:10+00:00,32,2598.0
a004495a-59e5-42b6-89d8-d58e1610e504,2019-11-01 03:34:30+00:00,2019-11-01 03:35:14+00:00,3,44.0
a0051855-0917-48c2-b85e-bf20b8a896dc,2019-11-01 03:34:28+00:00,2019-11-01 03:40:43+00:00,14,375.0
a0053da1-ceda-4022-80fc-9b0e956e64ff,2019-11-01 03:15:11+00:00,2019-11-01 03:19:09+00:00,4,238.0
a005bfdb-5859-498f-8ed5-e9d782ab154c,2019-11-01 02:43:26+00:00,2019-11-01 02:43:31+00:00,2,5.0
a0063053-0747-4688-9930-9e916b120340,2019-11-01 01:06:07+00:00,2019-11-01 01:16:06+00:00,7,599.0
a0065a48-9abc-44c4-80d2-c7ae66cf67ea,2019-11-01 03:10:44+00:00,2019-11-01 03:10:44+00:00,1,0.0
a007d56d-5a4c-477e-9064-315bb79659e5,2019-11-01 03:27:42+00:00,2019-11-01 03:27:42+00:00,1,0.0
a00da3d6-772c-4c52-bc55-2ffb232bd492,2019-11-01 03:02:15+00:00,2019-11-01 03:08:00+00:00,6,345.0
a0119390-8b4f-48fb-ab5a-1f645628cc6d,2019-11-01 01:06:12+00:00,2019-11-01 01:06:12+00:00,1,0.0
a013902d-55b5-4737-94b3-ff521d12f72b,2019-11-01 03:18:39+00:00,2019-11-01 03:22:46+00:00,9,247.0
a014ea10-30ce-4134-ba86-162f32cbf658,2019-11-01 00:36:34+00:00,2019-11-01 00:38:24+00:00,3,110.0
a015dede-32ea-439a-be86-de47978aa02d,2019-11-01 05:45:15+00:00,2019-11-01 05:45:31+00:00,2,16.0
a0185b09-3b49-4885-8890-30ea53618fb7,2019-11-01 03:26:33+00:00,2019-11-01 03:26:48+00:00,2,15.0
a0190bcd-7d8f-4a09-b933-7572d822fa7c,2019-11-01 01:56:47+00:00,2019-11-01 02:08:57+00:00,5,730.0
a01a7231-1ccd-47de-a41e-a48775866122,2019-11-01 03:23:49+00:00,2019-11-01 03:23:49+00:00,1,0.0
a01b5531-764c-4920-83b7-94a24f309ea7,2019-11-01 06:27:32+00:00,2019-11-01 06:27:32+00:00,1,0.0
a01bf498-c7ab-46b7-a15f-f9e033170d33,2019-11-01 02:44:00+00:00,2019-11-01 02:46:16+00:00,5,136.0
a01c49c8-e890-4b5c-b7a9-e6c7da9a44d6,2019-11-01 03:33:31+00:00,2019-11-01 03:33:31+00:00,1,0.0
a01ed4d5-3cfd-4540-8174-53b4e433c57e,2019-11-01 02:14:38+00:00,2019-11-01 02:14:38+00:00,1,0.0
a022682e-cb9b-4028-865d-5a3a1d0c3313,2019-11-01 03:51:23+00:00,2019-11-01 03:51:23+00:00,1,0.0
a0249e16-172c-4890-89bb-b47d27a8b5cb,2019-11-01 02:30:11+00:00,2019-11-01 02:38:18+00:00,11,487.0
a0279ce0-3347-4d0d-80b2-a46ee8b83b8b,2019-11-01 03:15:56+00:00,2019-11-01 03:19:10+00:00,8,194.0
a0282cba-4f31-40c4-b7ee-54c002710f41,2019-11-01 01:42:26+00:00,2019-11-01 01:42:26+00:00,1,0.0
a0310993-42e1-45ab-8f3c-e019505ed918,2019-11-01 01:27:24+00:00,2019-11-01 01:27:45+00:00,2,21.0
a035e63d-960f-4d67-b28d-978fb27dc111,2019-11-01 01:38:05+00:00,2019-11-01 01:43:29+00:00,7,324.0
a03bccc4-2ee2-4d28-9300-67d2f8e2d209,2019-11-01 01:32:43+00:00,2019-11-01 01:33:18+00:00,2,35.0
a03c3d75-ec1e-4368-9b85-c4e30cfddd96,2019-11-01 03:19:19+00:00,2019-11-01 03:19:26+00:00,2,7.0
a0460b8b-fe4b-47b6-8bd7-bab9de7cd072,2019-11-01 03:42:00+00:00,2019-11-01 03:42:00+00:00,1,0.0
a04f91a6-b108-452b-ad4d-c35f75107551,2019-11-01 03:26:31+00:00,2019-11-01 03:38:25+00:00,8,714.0
a0503abb-6ba5-44bf-ba3d-d420e9e3498e,2019-11-01 03:44:43+00:00,2019-11-01 03:51:22+00:00,9,399.0
a050fff0-9dc8-440a-93b6-2a42a9d8624a,2019-11-01 01:42:30+00:00,2019-11-01 01:42:30+00:00,1,0.0
a0515367-1a2d-4285-9d5d-81f64ec63659,2019-11-01 03:15:27+00:00,2019-11-01 03:15:27+00:00,1,0.0
a0534d08-cc8b-488d-ae4c-0f6bc627ebb5,2019-11-01 02:20:57+00:00,2019-11-01 02:22:06+00:00,3,69.0
a05703e5-32e9-4d55-9cab-7dc7755eb948,2019-11-01 00:32:34+00:00,2019-11-01 00:35:41+00:00,2,187.0
a05c3f20-a72f-483f-a7ee-9810540eddfe,2019-11-01 00:51:09+00:00,2019-11-01 00:51:09+00:00,1,0.0
a05cd56a-12d9-413f-b5f1-20c7279497b7,2019-11-01 01:34:34+00:00,2019-11-01 01:39:32+00:00,5,298.0
a05d87c8-2689-43c4-88e1-8f4070bac0ae,2019-11-01 03:51:38+00:00,2019-11-01 03:51:38+00:00,1,0.0
a05d8f1b-bc7e-49dd-ad4f-53f1a7be5ed5,2019-11-01 02:45:36+00:00,2019-11-01 02:45:36+00:00,1,0.0
a064a17b-2d7c-4209-a030-d70228d2db54,2019-11-01 03:41:12+00:00,2019-11-01 03:42:46+00:00,4,94.0
a065dec1-dd19-319c-0191-325e5b87da8c,2019-11-01 02:02:33+00:00,2019-11-01 02:02:33+00:00,1,0.0
a067c5f7-b8bb-4886-b95b-1b139fad5b2e,2019-11-01 02:46:19+00:00,2019-11-01 02:48:59+00:00,4,160.0
a06ac46f-dbe1-4648-abca-47492bae9366,2019-11-01 00:55:57+00:00,2019-11-01 00:55:57+00:00,1,0.0
a06b76d9-3147-45c2-8354-c6de924558f1,2019-11-01 01:05:32+00:00,2019-11-01 01:08:10+00:00,5,158.0
a06f11ad-45c7-42b9-8757-1fd96e5427bc,2019-11-01 03:16:50+00:00,2019-11-01 03:17:09+00:00,2,19.0
a06fbf2f-31dc-42cd-9651-874be8e614d9,2019-11-01 01:54:54+00:00,2019-11-01 01:55:47+00:00,3,53.0
a07221ba-a475-4454-bed5-70bacadc5a47,2019-11-01 02:09:39+00:00,2019-11-01 02:09:39+00:00,1,0.0
a07785ed-edcb-4820-adda-56055b3273eb,2019-11-01 03:00:42+00:00,2019-11-01 03:01:20+00:00,2,38.0
a07a0b1f-1678-4c7c-9394-0781f74d002f,2019-11-01 01:30:01+00:00,2019-11-01 01:30:01+00:00,1,0.0
a07a0b3e-83f1-481e-9133-136e9e91c081,2019-11-01 03:35:08+00:00,2019-11-01 03:37:30+00:00,3,142.0
a07cff37-e1e0-440d-b28c-fb7c523f638c,2019-11-01 05:06:19+00:00,2019-11-01 05:06:19+00:00,1,0.0
a07de0b8-49b9-4beb-b4f3-86b5dc5369a6,2019-11-01 03:14:11+00:00,2019-11-01 03:14:47+00:00,2,36.0
a07ff46a-b452-4766-8eb9-6fe951a9bd6e,2019-11-01 03:31:34+00:00,2019-11-01 03:32:31+00:00,5,57.0
a08649b5-444b-44bc-847b-20b0e0f622ef,2019-11-01 02:54:43+00:00,2019-11-01 02:54:43+00:00,1,0.0
a086b089-b029-4889-9a83-69ff09f4b641,2019-11-01 02:55:33+00:00,2019-11-01 02:55:33+00:00,1,0.0
a0895f14-9ec0-470b-9c44-9f54d6c86726,2019-11-01 05:43:43+00:00,2019-11-01 05:43:43+00:00,1,0.0
a0895f95-aa24-4053-ab06-5baa0e6e9d47,2019-11-01 01:41:33+00:00,2019-11-01 01:41:33+00:00,1,0.0
a089b50b-390a-4bab-9fb7-ee0eeb66a247,2019-11-01 03:14:11+00:00,2019-11-01 03:14:11+00:00,1,0.0
a08edbf6-4ef1-4afa-8403-e33a29926e80,2019-11-01 03:51:05+00:00,2019-11-01 03:51:05+00:00,1,0.0
a08f07f0-c265-4471-b041-00235926e83e,2019-11-01 02:50:26+00:00,2019-11-01 03:23:35+00:00,19,1989.0
a08f67a2-e680-4694-a558-1d78d7d6ba0e,2019-11-01 03:21:06+00:00,2019-11-01 03:24:35+00:00,4,209.0
a0912384-e817-46fa-9f0d-ca5bdaf74fcd,2019-11-01 00:36:43+00:00,2019-11-01 00:39:30+00:00,9,167.0
a092fc2b-5b98-4cd1-b0af-a15f9c4dcc30,2019-11-01 01:55:24+00:00,2019-11-01 01:55:41+00:00,2,17.0
a0936df2-80af-4ab2-a953-f530d8bf06db,2019-11-01 03:13:31+00:00,2019-11-01 03:13:31+00:00,1,0.0
a095b5f0-4f73-490c-9601-9f73fcd3c30f,2019-11-01 03:13:55+00:00,2019-11-01 03:18:00+00:00,4,245.0
a096384c-a9b4-4fca-a75f-b4de04e01c2b,2019-11-01 00:20:16+00:00,2019-11-01 00:21:38+00:00,3,82.0
a0975bd4-192f-4b9b-8dac-f405e4456660,2019-11-01 04:19:13+00:00,2019-11-01 04:19:13+00:00,1,0.0
a0978d10-f492-4fe4-99fc-82506f1ebbfa,2019-11-01 03:46:58+00:00,2019-11-01 03:50:27+00:00,8,209.0
a0980892-bb2f-44a7-b551-d8120bbc0850,2019-11-01 02:58:03+00:00,2019-11-01 02:59:19+00:00,2,76.0
a098e53c-9384-44eb-8e87-53efa1ec9935,2019-11-01 04:35:14+00:00,2019-11-01 04:35:14+00:00,1,0.0
a09bfce0-0603-4dd0-b536-6b29b0ff3c9d,2019-11-01 02:59:41+00:00,2019-11-01 03:01:19+00:00,4,98.0
a0a500f2-0f2a-403d-a0d4-2c54c30a3af3,2019-11-01 03:38:44+00:00,2019-11-01 03:39:19+00:00,3,35.0
a0a57d65-326f-4a3e-994c-6dcc9ada6017,2019-11-01 03:31:12+00:00,2019-11-01 03:32:31+00:00,2,79.0
a0abb494-245f-4588-ae5b-49fd71a36014,2019-11-01 03:05:35+00:00,2019-11-01 03:17:14+00:00,3,699.0
a0b28c60-df4d-49ee-93ef-5a9e6da00ed5,2019-11-01 03:17:17+00:00,2019-11-01 03:21:11+00:00,6,234.0
a0b3e609-62f5-4ff5-a2db-38d00c612e07,2019-11-01 01:42:56+00:00,2019-11-01 01:59:34+00:00,3,998.0
a0b624e6-1371-48d3-9e73-2631470386b1,2019-11-01 01:03:03+00:00,2019-11-01 01:03:03+00:00,1,0.0
a0b6d1bb-cb7c-472f-8d5c-faa590238283,2019-11-01 03:15:46+00:00,2019-11-01 03:17:35+00:00,2,109.0
a0b84019-30c1-432b-b730-e4b8845c6873,2019-11-01 02:06:58+00:00,2019-11-01 02:07:45+00:00,3,47.0
a0bb5d59-a877-40e3-ac31-5d20febe6668,2019-11-01 03:38:33+00:00,2019-11-01 03:40:27+00:00,3,114.0
a0bbbb61-dd03-4cc4-a112-20deb8931af3,2019-11-01 01:39:10+00:00,2019-11-01 01:39:10+00:00,1,0.0
a0c359ef-cd59-4074-8ed4-edf4bb007206,2019-11-01 02:08:31+00:00,2019-11-01 02:17:21+00:00,6,530.0
a0c37684-dd86-4400-9424-35e8aff16bd5,2019-11-01 03:14:04+00:00,2019-11-01 03:16:10+00:00,4,126.0
a0c50cc9-4ab4-48ba-a3f6-63b0b97897a4,2019-11-01 03:04:08+00:00,2019-11-01 03:05:22+00:00,4,74.0
a0c51347-4b5b-4523-9915-edb7b867e535,2019-11-01 02:47:55+00:00,2019-11-01 02:47:55+00:00,1,0.0
a0c6eb23-8b89-4488-8efb-a068d6ee8976,2019-11-01 05:18:54+00:00,2019-11-01 05:18:54+00:00,1,0.0
a0c7f0a0-f2be-4869-89a4-aebafd11e9b0,2019-11-01 03:36:13+00:00,2019-11-01 03:36:13+00:00,1,0.0
a0c8c5fd-af96-454c-9da8-bb7cae82cb04,2019-11-01 02:40:00+00:00,2019-11-01 02:40:00+00:00,1,0.0
a0cf2091-a364-4377-8f1f-a0273a1213b1,2019-11-01 03:41:16+00:00,2019-11-01 03:42:11+00:00,4,55.0
a0d09282-0fc8-4ac6-83a9-957476b44c66,2019-11-01 02:57:05+00:00,2019-11-01 03:01:31+00:00,8,266.0
a0d3bdd7-3795-4c2f-be4c-4e51218b178f,2019-11-01 03:19:16+00:00,2019-11-01 03:35:05+00:00,8,949.0
a0d4ca0f-3836-46ed-b192-e82f7e9e966d,2019-11-01 03:16:17+00:00,2019-11-01 03:16:17+00:00,1,0.0
a0d54bf2-bca4-46e8-ae61-a88d860d8fb0,2019-11-01 02:51:06+00:00,2019-11-01 02:51:06+00:00,1,0.0
a0d60433-20a3-4a82-9806-997c83e9a8a9,2019-11-01 02:55:20+00:00,2019-11-01 02:59:38+00:00,4,258.0
a0d7a353-6b8d-4d45-82e8-018362ab3e69,2019-11-01 03:36:31+00:00,2019-11-01 03:44:43+00:00,9,492.0
a0d7cd74-6ca3-4ab9-9a1d-9e17df0884fd,2019-11-01 01:58:57+00:00,2019-11-01 02:05:07+00:00,2,370.0
a0d882ff-9dae-4f77-9e8c-f2e5589e7ac6,2019-11-01 01:00:35+00:00,2019-11-01 01:03:49+00:00,4,194.0
a0de7b76-797a-4d67-b109-ec2c27f351ec,2019-11-01 03:22:41+00:00,2019-11-01 03:22:41+00:00,1,0.0
a0e14af2-3df2-4c6e-b771-dd302404afab,2019-11-01 02:13:56+00:00,2019-11-01 02:13:56+00:00,1,0.0
a0e5d2f1-1b8d-47b9-8dfa-7c526cf26359,2019-11-01 03:39:11+00:00,2019-11-01 03:44:12+00:00,2,301.0
a0e6f34f-1969-48af-9bfe-a9bb428a4ca8,2019-11-01 01:24:55+00:00,2019-11-01 01:28:10+00:00,6,195.0
a0e7fb50-b1f1-4294-b27f-1250ed92210e,2019-11-01 03:05:07+00:00,2019-11-01 03:21:56+00:00,5,1009.0
a0e9423f-0d59-4aa6-8ea8-59ee46c7f0f2,2019-11-01 03:36:59+00:00,2019-11-01 03:50:33+00:00,8,814.0
a0eafe73-7004-4704-ab9a-af2e7b8e53a9,2019-11-01 02:26:24+00:00,2019-11-01 02:29:13+00:00,6,169.0
a0ee562b-71f5-4ff8-8c28-547b97ffc591,2019-11-01 00:57:20+00:00,2019-11-01 00:57:56+00:00,2,36.0
a0f022f0-fecd-4e42-ad9f-28b764358adc,2019-11-01 03:52:44+00:00,2019-11-01 03:52:44+00:00,1,0.0
a0f2dfe9-0bc2-4478-ad9b-76b8cee95052,2019-11-01 00:30:12+00:00,2019-11-01 00:30:57+00:00,2,45.0
a0f3918a-6f2b-4569-8183-d88f8989a3ad,2019-11-01 02:01:20+00:00,2019-11-01 02:09:19+00:00,2,479.0
a0f4baa9-128b-400d-9335-63350b4d1bfb,2019-11-01 01:44:56+00:00,2019-11-01 01:45:38+00:00,2,42.0
a10a1473-907b-44b5-840c-6b304f2ebcaf,2019-11-01 06:34:57+00:00,2019-11-01 06:35:48+00:00,2,51.0
a10ba4f8-26bb-4ecf-8f71-6626711bfd2f,2019-11-01 00:40:48+00:00,2019-11-01 00:56:09+00:00,15,921.0
a10c29cd-e4d9-47af-b117-156491999f10,2019-11-01 03:39:50+00:00,2019-11-01 03:41:15+00:00,2,85.0
a10e9572-2ea5-498a-aefd-1a76685143c1,2019-11-01 03:21:32+00:00,2019-11-01 03:21:32+00:00,1,0.0
a110fa89-c61b-4676-8770-611a26223a97,2019-11-01 02:14:23+00:00,2019-11-01 02:24:19+00:00,6,596.0
a118e537-1049-4b45-8d0e-7912647d34b7,2019-11-01 03:35:19+00:00,2019-11-01 03:39:00+00:00,7,221.0
a11cbf07-e6f1-4be7-bcdd-92eeccdacb3b,2019-11-01 02:39:07+00:00,2019-11-01 02:39:07+00:00,1,0.0
a11d94bc-1a74-4b5a-adbe-3e7abfc0ee23,2019-11-01 03:36:02+00:00,2019-11-01 03:37:33+00:00,3,91.0
a1213693-8531-4e2f-a98b-b81ce62ce221,2019-11-01 03:08:42+00:00,2019-11-01 03:12:30+00:00,5,228.0
a122659b-3a73-40ec-bc81-a9743822a9e9,2019-11-01 05:41:50+00:00,2019-11-01 05:41:50+00:00,1,0.0
a1227e0a-61ab-4988-ade8-eaeb4b317227,2019-11-01 05:25:05+00:00,2019-11-01 05:25:05+00:00,1,0.0
a12a179f-939c-4fe4-9f18-ad4056d84298,2019-11-01 02:03:52+00:00,2019-11-01 02:03:52+00:00,1,0.0
a12f71bf-33b9-45cb-b3fc-a01163284951,2019-11-01 01:41:24+00:00,2019-11-01 01:42:07+00:00,4,43.0
a12ff869-6fbe-4b40-aeb6-95189dce4ab3,2019-11-01 03:28:39+00:00,2019-11-01 03:29:32+00:00,3,53.0
a1311ec9-9640-465c-a736-536b61cba163,2019-11-01 02:39:33+00:00,2019-11-01 02:39:33+00:00,1,0.0
a13543a4-a0ec-4f38-a7ea-9884b75e79f8,2019-11-01 03:46:28+00:00,2019-11-01 03:46:28+00:00,1,0.0
a1397834-ea15-468f-86a5-de8cf4efe713,2019-11-01 01:55:17+00:00,2019-11-01 01:55:45+00:00,4,28.0
a14365fa-d48c-49e2-b397-c1c59e5d44ed,2019-11-01 03:50:00+00:00,2019-11-01 03:50:00+00:00,1,0.0
a1448fa6-8ca4-4244-b286-3ee1d49e9078,2019-11-01 02:13:40+00:00,2019-11-01 02:20:12+00:00,5,392.0
a145924b-c01e-4a05-9419-e2ff039655f4,2019-11-01 03:28:51+00:00,2019-11-01 03:29:12+00:00,2,21.0
a14ea67c-548c-4fbb-8a38-be020985b585,2019-11-01 03:13:51+00:00,2019-11-01 03:13:51+00:00,1,0.0
a15666b3-107c-47e5-a35d-f6d3316a909f,2019-11-01 03:28:02+00:00,2019-11-01 03:28:02+00:00,1,0.0
a157a282-6ee6-4ba3-9271-9218183ccdd0,2019-11-01 03:37:32+00:00,2019-11-01 03:41:08+00:00,2,216.0
a1595232-ffcc-4664-b898-f696684b9f13,2019-11-01 03:13:52+00:00,2019-11-01 03:23:36+00:00,3,584.0
a15b0c18-1e7c-4782-8b95-268ec379374f,2019-11-01 02:43:49+00:00,2019-11-01 02:45:00+00:00,2,71.0
a162cf25-abb7-4ac9-a51f-7f31b41e0c96,2019-11-01 03:04:26+00:00,2019-11-01 03:23:11+00:00,20,1125.0
a16941af-b614-4cb1-9a9e-efdb27731833,2019-11-01 03:14:58+00:00,2019-11-01 03:14:58+00:00,1,0.0
a16a17e3-a3ed-4cbc-a1f6-c022db358f33,2019-11-01 03:44:36+00:00,2019-11-01 03:44:36+00:00,1,0.0
a16b32af-83ee-45c9-bc07-d3200f59e595,2019-11-01 02:03:12+00:00,2019-11-01 02:04:13+00:00,3,61.0
a16fb7b5-0d3d-4484-818c-35e62e362123,2019-11-01 02:45:12+00:00,2019-11-01 02:46:06+00:00,3,54.0
a1735a7d-360d-4de2-88b5-b3c86583bd6a,2019-11-01 03:16:03+00:00,2019-11-01 03:16:03+00:00,1,0.0
a17515f0-7c8c-41f3-932d-1ecaacd98f05,2019-11-01 01:59:03+00:00,2019-11-01 02:03:40+00:00,6,277.0
a176791c-3810-47bc-8cbd-bf5371e2b649,2019-11-01 02:49:27+00:00,2019-11-01 02:59:38+00:00,11,611.0
a17c87d3-094e-46ca-b5f9-e10091792042,2019-11-01 01:32:40+00:00,2019-11-01 01:32:40+00:00,1,0.0
a17cc472-5277-4a17-aad1-3c5c73d22f85,2019-11-01 03:39:04+00:00,2019-11-01 03:48:36+00:00,12,572.0
a17d8d63-0235-401d-95fb-32570dab0658,2019-11-01 02:16:22+00:00,2019-11-01 02:23:47+00:00,2,445.0
a1811a07-a3ac-4654-a3a2-73c31ea95762,2019-11-01 03:17:03+00:00,2019-11-01 03:23:04+00:00,8,361.0
a18389e2-7294-42d2-abde-23dc07cef439,2019-11-01 02:44:21+00:00,2019-11-01 02:44:21+00:00,1,0.0
a184398d-ecc7-40f6-a93f-ad92f642fcec,2019-11-01 02:04:36+00:00,2019-11-01 02:04:36+00:00,1,0.0
a1882e08-df06-4959-bece-c4d31000f9f4,2019-11-01 02:05:58+00:00,2019-11-01 02:22:14+00:00,9,976.0
a1899691-4759-4593-8335-22125838dcec,2019-11-01 03:46:56+00:00,2019-11-01 03:46:56+00:00,1,0.0
a18a29b4-e792-416d-b4d2-71b5d8f25c59,2019-11-01 01:51:17+00:00,2019-11-01 01:51:17+00:00,1,0.0
a18c7d0f-1883-4e3c-b6fa-9ee963ad13d9,2019-11-01 03:59:00+00:00,2019-11-01 04:01:07+00:00,2,127.0
a18db872-d1f3-476a-90a7-6443348598c2,2019-11-01 03:18:38+00:00,2019-11-01 03:19:54+00:00,4,76.0
a18ed70e-925d-48a0-8658-0e8c2788c47d,2019-11-01 03:07:29+00:00,2019-11-01 03:12:03+00:00,7,274.0
a191bdba-74f2-4070-8585-93a5f46277f1,2019-11-01 03:02:12+00:00,2019-11-01 03:02:12+00:00,1,0.0
a19591cf-c874-44a5-b59a-bee70969494c,2019-11-01 03:23:47+00:00,2019-11-01 03:23:47+00:00,1,0.0
a1985ff0-9ad3-4588-a7a8-db1eb0aa0c9c,2019-11-01 03:34:32+00:00,2019-11-01 03:34:32+00:00,1,0.0
a19ec0df-96d3-4e7d-b138-b1d412853e60,2019-11-01 03:12:41+00:00,2019-11-01 03:16:36+00:00,5,235.0
